"ID","CENSORED","TITLE_JP","TITLE_ROMA","TITLE_CN","PUBLISHER","AUTHOR","AUTHOR_ROMA","DATE","DATE_PUBLISHER","LINK_JP","LINK_PUBLISHER","COMMENT","SERIES","SERIES_ID","PRICE","PAGE","EH","UPLOADER","SOURCE","TAGS","QUOTE"
DAV-028,YES,丹,Aka,丹,GOT,幾花にいろ,Ikuhana Niiro,"2021-08-31","2021-10-06",https://comic.gotbb.jp/comics/separatevolume/aka,https://future-digi.com/index.php?route=product/product&path=70&product_id=505,"d/art第一場展出的成人漫畫展，大人氣造成開展當日人潮壅塞，來台簽名引起一陣旋風的成人漫畫家幾花丹色（幾花にいろ），以真實描繪現代男女的性態，因寂寞而相濡以沬，男歡女愛的激情模樣，觸動許多人內心的感受。

在創造了成名代表作「秘密」系列以後，陸續發表多篇成人作品，並且推出了《幾日》1st作品集締造了新人漫畫家爆紅的現象，卻遲遲未有「秘密」系列集結成冊的消息，讓許多愛好者引頸期待，在相隔五年，終於正式出版第二本成人作品集《丹》，本書收錄了成名代表作「秘密」系列，以及出道作〈將錯就錯〉與全新繪製內容，是幾花丹色眾所期待的作品集，d/art 也與GOT COMICS正式授權推出2nd繁中版作品集《丹》!!!

2nd繁中版作品集《丹》為有修正版本，收錄了幾花丹色2015年至2021年七年間的成人作品。包含：〈雨停之前〉、〈緩降〉、〈落花流水〉、〈秘密〉、〈她的秘密〉、〈她的秘密II〉、〈彼此的秘密〉、〈彼此的秘密II〉、〈她的秘密III〉、〈秘密　最終回〉、〈將錯就錯〉，共計11篇。

封面書衣以六色印刷，雙書衣包裝，完整保留日文原版封面的感覺。

※本書為18禁限制級內容，18歲以下不宜閱讀與購買。

劇情大綱：
〈雨停之前〉
購物回家收起雨傘的男子，倚著落地窗的全裸女子，在雨停之前，繼續地享受著彼此的身體。

〈緩降〉
在便利商店的成人書刊區前面竟然蹲著一位穿著寬鬆運動衣物露出股溝的女孩子!!?這樣讓想逛刊物的大叔實在難以靠近啊！※日本便利商店書籍販售區會陳列成人書籍販售。

〈落花流水〉
便利商店櫃檯前一對嬉鬧放閃的笨蛋情侶，接下來應該會瘋狂做愛吧？真是讓人羨慕忌妒恨啊！不過，結帳的漂亮店員竟然是認識的女孩!?

〈秘密〉
交往一年的女友今天又早早回家了！忍不住打電話跟青梅竹馬抱怨起來，真的好想做愛啊！「…可以把我的小穴借你用喔。」有著大奶子的青梅竹馬這麼說著，話題進入了奇怪的氛圍……

〈她的秘密〉
鮮少狂飲的女友喝到爛醉不已藉著酒意質問起是否做了偷吃的事情，女友閨蜜也在旁瞎起鬨，好不容易蒙混過去，女友閨蜜卻遞出了一張名片──特種業？情況又開始朝奇怪的方向前進了！

〈她的秘密II〉
跟女友閨蜜兩人全裸在浴室被女友抓包，在女友閨蜜離開以後，面對女友的責難與自責，在一片混亂的情緒之下，女友鬆口說出了「來吧！來做愛吧！」，也因此得知她不想做愛的秘密!!

〈彼此的秘密〉
一直難以邀約的女同事終於答應赴約了，而且說了「去哪都可以」，心事重重的她卻很豪爽地赤裸著身子與我……

〈彼此的秘密II〉
約了交情好的男客人開車來接送自己，背叛了好友，跟好友的男友上床被抓包，現在只想要有人傾聽與擁抱自己，在這複雜的情感之下放縱自己的情慾……

〈她的秘密III〉
事發過了半個月左右，為了他而打扮的她，為了她而重整生活的他，知曉彼此秘密的兩人赤裸的坦誠相見……

〈秘密　最終回〉
激烈的做愛，盡情的放縱，在一團混亂的荒淫日子過後，最終的結局!!?

〈將錯就錯〉
想要親熱的兩人，一起初次探索性愛的笨拙青澀感，幾花丹色最初發表的成人短篇作品！","","",350,"210/4",https://exhentai.org/g/2251665/33c14ae367,Kira☆Moe,BW,"male:cheating,male:condom,male:dilf,male:drunk,male:facial hairmale:glasses,male:smegma,male:sweating,male:virginity,female:ahegao,female:blowjob,female:defloration,female:drunk,female:emotionless sex,female:glasses,female:ponytail,female:scar,female:small breasts,female:smegma,female:sweating,female:tracksuit,other:story arc,other:tankoubon",Upscale by ESRGAN
