"ID","ISBN","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL"
1,"978-4860847388",女教師京子 ～快楽調教室～,中華なると,"2010-03-25",剣道部顧問の美人教師京子。その精悍な美貌に汚れた執着を抱く教頭は、淫色も魔罠を決行。女教師の身体へ施される性感改造と快楽漬けの関係。やがて、あの颯爽たる規律と風紀は堕落へと導かれてゆく！あの美人女教師が単行本になって帰ってくる！厳格女教師性奴隷調教劇！,"1,028",https://comic.gotbb.jp/comics/separatevolume/chuka001,https://comic.gotbb.jp/images/products/20160413_010623_x6zSh.jpg
2,"978-4860847401",らんじぇりー＊ぱにっく,けんたろう,"2010-04-24","女だらけの下着メーカー『らんじぇりー＊ぱにっく』で運よく働けることになった三木下歩。下着への情熱が、どこをどうしてこうなった！？
社内で出会う女性と片っ端からHすることになって・・・。本命との恋とHは果たして成就するのか！？","1028",https://comic.gotbb.jp/comics/separatevolume/lingerie,https://comic.gotbb.jp/images/products/20160413_010914_2VtbA.jpg
3,"978-4860847425",淫宴玩具姫嬲り,東航,"2010-05-25",電子マガジン「コミックマグナム」の好評連載作品、ついに単行本化！女達が抵抗しても抜け出せない性玩具の宴！男達が穴という穴に嬲り欲望を爆発させる！心身崩壊寸前の絶頂アクメ淫姦凌辱！！,"1028",https://comic.gotbb.jp/comics/separatevolume/inen,https://comic.gotbb.jp/images/products/20160413_011335_Vk2t9.jpg
4,"978-4860847449",母が白衣を脱ぐとき1,横山ミチル,"2010-06-25",看護師長の倉持朝美は、清潔で凛とした勤務態度で病院では一目置かれる存在。ある日、骨折した少年が入院してきた。彼の怪我は、自分の息子が負わせたものだという。問題にされたくなかったら自分に付き合えと、かねてから誘われ続けていた医師・八雲に脅され、朝美は屈辱の決断を下す。。。恥辱と悦楽の絶対服従！爆発的人気を誇った電子配信コミック、衝撃の第一巻！,"1028",https://comic.gotbb.jp/comics/separatevolume/hahaga,https://comic.gotbb.jp/images/products/20160413_011620_WJDDa.jpg
5,"978-4860847470",義父～百合子～,中華なると,"2010-12-24",清楚な嫁を魔改造する義父嫁調教！！嫁の身体を貪る淫猥義父。披露宴、初夜、新婚生活にまで執着をみせる嫁調教。セックス漬けにされる新妻の貞淑は、性中枢に堕落を巣食ってゆく！,"1028",https://comic.gotbb.jp/comics/separatevolume/gichichi,https://comic.gotbb.jp/images/products/20160413_011912_Tymlx.jpg
6,"978-4860847487",Holy Knight (ホーリーナイト) 01,宮崎摩耶,"2011-07-25",「私と一緒にめちゃめちゃになろ？」平凡な学園生活を送っていた水村心太に、突然襲いかかってきた謎の美少女・岸本リリス。紅い瞳に、紅く長い髪。この出会いは、全ての始まりにすぎなかった。古より複雑に絡み合う運命の糸が、今ほどけていく…。エロティック・ファンタジーの決定版!!,"630",https://comic.gotbb.jp/comics/separatevolume/holy-knight-01,https://comic.gotbb.jp/images/products/20160413_012334_SJyOl.jpg
7,"978-4860847494",女装奴隷ユウ,まいなぁぼぉい,"2011-07-25",電子マガジン「コミックマグナム」の好評連載作品、ついに単行本化！倒錯した女装SMの扉がいま開放する!!完全無欠のLadyBoyへの強制調教!!,"1028",https://comic.gotbb.jp/comics/separatevolume/yuu,https://comic.gotbb.jp/images/products/20160413_012138_naVft.jpg
8,"978-4860847524",愛欲蟲～地下牢姦禁～,紫恩,"2011-08-25",憧れのお姉さんであり幼馴染のアカリさん。僕のいちばん大事な人だ。ある日をきっかけに男女の仲になった僕たちは、この幸せが永遠に続くものだと思っていた。そう、同じ大学に通う「あの女」が部屋に来るまでは…。電子マガジン「コミックマグナム」で連載された問題作、ついに単行本化！,"1028",https://comic.gotbb.jp/comics/separatevolume/aiyoku,https://comic.gotbb.jp/images/products/20160413_012930_EqYu2.jpg
9,"978-4860847517",母が白衣を脱ぐとき2,横山ミチル,"2011-08-25",もう後戻りできない…「病室でこんなことするなんて…」朝美、息子の友達と。あみな、朝美の息子と。モラルと情欲の狭間でしか得られない、最大禁忌の興奮!!,"1028",https://comic.gotbb.jp/comics/separatevolume/hahaga2,https://comic.gotbb.jp/images/products/20160413_012558_Ti8OI.jpg
10,"978-4860847555",侵蝕の刻～兄嫁の咽び～,唄飛鳥,"2011-10-25",「アナタ・・・ごめんなさい・・・私・・・今から犯されます」繰り返される義弟の狡猾な恥辱に兄嫁の身体は蝕まれていく！！,"1028",https://comic.gotbb.jp/comics/separatevolume/shinsyoku,https://comic.gotbb.jp/images/products/20160413_013140_8kaXS.jpg
11,"978-4860847579",妹いじりとママあそび,蛙子丁字,"2011-11-21","イキすぎる母を絶頂調教恥姦！
決壊させられる母親の理性。息子の性欲に満ちた悪戯に母の身体は女の肉体へと変えられてゆく…","1029",https://comic.gotbb.jp/comics/separatevolume/imoutomama,https://comic.gotbb.jp/images/products/20160413_013533_Jan1i.jpg
12,"978-4860847609",へんたい 山本さん,宮野金太郎,"2012-01-23",「アタシのアソコめくれあがってりゅー!!!」本書は女という生き物が”ド変態”であることを隠しません…,"1028",https://comic.gotbb.jp/comics/separatevolume/yamamoto,https://comic.gotbb.jp/images/products/20160413_013813_K1jKf.jpg
13,"978-4860847623", W・TAILS CAT 1,士郎正宗,"2012-02-22",手加減無しの濃厚エロス!!国際的評価を受ける人気クリエイター・士郎正宗が本気で挑んだ淫艶で美麗な極エロティック・イラストストーリー登場!!火星に作られた新都市を舞台に深窓のご令嬢だけど、ずば抜けてエッチなシリル・ブルックリン嬢が、汁まみれやら、○○の検査やら、複数の男たちに××な尋問を受けたり…!!なんか、すっごいコトいっぱいされます?B4版変形という大型サイズで繰り広げる、大迫力の淫靡絵巻をしゃぶり尽くせ!!!!,"3065",https://comic.gotbb.jp/comics/separatevolume/wtails-cat,https://comic.gotbb.jp/images/products/20160413_014153_GWzwZ.jpg
14,"978-4860847647",禁忌猟域,くろ,"2012-03-24",主婦、OL、学生。ごく普通の女たちを突然襲う、非道セックス!欲望に歯止めをかけない男たちの手で、「普通に犯される」ことさえ、許されない女たちの絶叫と蹂躙される身体がどのページにもみっちり!!「女」を「壊す」、極凌辱ハード系アダルト・コミック珠玉の一冊が登場!!!!,"1028",https://comic.gotbb.jp/comics/separatevolume/kinryouiki,https://comic.gotbb.jp/images/products/20160413_014004_t1oIU.jpg
15,"978-4860847654",桃色ナース,桃之助,"2012-04-25",ラブくて激しいハーレム入院生活！キャノプリcomicの大人気連載作品が待望の単行本化！ツンロリ看護師・綾野が想いをよせる藤村は、なぜかモテモテ。巨乳グラマー、ロリっ娘女医、ゴスロリ美少女、眼鏡姉さんとやりまくり?果たして綾野の恋の結末は……!?「こんなにたくさん…うれしい?」かけまくり、イラマチオ多めで飛ばしまくっております！,"1028",https://comic.gotbb.jp/comics/separatevolume/momoiro,https://comic.gotbb.jp/images/products/20160413_013758_oufw4.jpg
16,"978-4860847661",悪戯てまんちょ,イソラシ,"2012-05-25",「そんなとこ弄ったらガマン出来ない?」女装して女の子に痴漢を…、妹の同級生と家の廊下で…、ローションまみれの女教師と学校の屋上で…、べろべろに酔った巨乳ＯＬと居酒屋のトイレで…。どこかフェチっぽいツボをつく状況で、美女や美少女といろんな悪戯楽しんじゃいます? 直球エロの描き手・イソラシがフェチさとエロ度を大増量!!,"1028",https://comic.gotbb.jp/comics/separatevolume/itazura,https://comic.gotbb.jp/images/products/20160413_013626_FqirD.jpg
17,"978-4860848682",獄姦WEBサイト,尾山泰永,"2012-06-23",恋人に近づく女、イジメっ子、横暴な教師。恨みを買う人物たちを、絶望に落とす‘復讐代行サイト’で繰り広げられる、連鎖する復讐。ターゲットが女となれば、復讐の内容は当然、凌辱に！！ 覚えの無い恨みで、何人もの男たちに嬲られ、犯され、汚されまくる！！ 連続極姦の‘復讐代行サイト’シリーズの他に、強烈な媚薬効果を持った温泉を利用した罠にかかる女たちを描く‘湯殿女淫監禁旅館’シリーズも収録！！,"1028",https://comic.gotbb.jp/comics/separatevolume/gokukanwebsite,https://comic.gotbb.jp/images/products/20160413_013437_bER8q.jpg
18,"978-4860848699",せっくすてぃーちゃー,子門竜士郎,"2012-07-25",「えっちなことを教えろと強要されるせんせーです!」セックスはもちろん、3P、4P、アナルセックスに、おしっこプレイまで、Hなことならなんでも教えてくれる、せっくすてぃーちゃーのハーレム★すくーる開講!!!!巨乳っ娘、純情っ娘、性格それぞれな三姉妹、天然っ娘とかとか、「せんせー」を慕う美少女たちがい?っぱい♪,"1028",https://comic.gotbb.jp/comics/separatevolume/sexteacher,https://comic.gotbb.jp/images/products/20160413_013259_Ll3RC.jpg
19,"978-4860848705",RIN backstage　［限定版］ドラマＣＤ付き,板場広し,"2012-08-25",「膣出ししてくれたら、アイドルがんばれるもん?」喘ぐアイドル満載! 実力派・板場広しの「キャノプリcomic」での人気連載が単行本に!! 恋人・仲根に一途に発情する主人公・恵美や、性欲強すぎでSEX大好きになっちゃうアイドルたちの寝取り、乱交、公衆便所、盗撮、SEX営業、男の娘などなど……。アイドル乱れすぎ!!初回限定版には人気声優も参加した、淫声い?っぱいの特典ドラマCD付き☆,"1543",https://comic.gotbb.jp/comics/separatevolume/rin-backstage,https://comic.gotbb.jp/images/products/20160413_013121_i6Wip.jpg
20,"978-4860848712",ぽちゃパイπ,長谷円,"2012-08-25",ぽっちゃり系やわらか肉女のオンパレード♪童貞、ご近所の子供、娘の彼氏……。いろんな男たちが溺れる、極上肉のパラダイス? 年上ぽっちゃの系女子が、時にやさしく筆下ろし、時には暴走する性欲に襲われたりして、欲も汁も大ボリュームの牝ボディで受け止めます♪ 他にもフェチぃ、筋肉女や脇毛女などクセのある嗜好を取りそろえ!!,"1028",https://comic.gotbb.jp/comics/separatevolume/potyapai,https://comic.gotbb.jp/images/products/20160413_012928_SPbvE.jpg
21,"978-4860848743",W嫁サンド,丸居まる,"2012-09-21",「不健全な事って、お嫌いですか?」3Pだらけ!!!! お隣の美少女×2とか、美人店員×2とか、義姉×2とか、姉妹とか、女医+女助手とかとかとか!!!!やわらかくって、カワイイ女の子たちが、二人がかりで愛してくれる「3Pもの」がギュ?といっぱい!!!!さらに3P以外の作品では、人妻とか、女学生とか、幼なじみとか、義妹とか、ストーカーまで「愛してくれる」!?丸居まるのキャノプリcomic初単行本が、本誌掲載の作品に描き下ろしも加えて、大ボリューム238ページで、むぎゅっと発売!!!!,"1028",https://comic.gotbb.jp/comics/separatevolume/wyomesando,https://comic.gotbb.jp/images/products/20160413_012731_11oPR.jpg
22,"978-4860848750",ゆ～わくエブリディ,gemu555,"2012-10-25",汁乳絵師・gemu555初単行本!!彼女より可愛い、「彼女の母」がブルマコスなんて…滾るっ!収録作「オレノヨメノハハガヨメ」始め、従姉妹、義理母、女部下、レズカップル、妻の友人、教え子の母、アクション・ヒロインまで、登場する美女と美少女が、み?んな巨乳で艶尻だらけ!!汁だくでヌルヌルで、やわらか?いカラダ満載?いろんなエッチくてラブい「愛」を思う存分、舐めまわせ!!!!,"1028",https://comic.gotbb.jp/comics/separatevolume/yuwaku,https://comic.gotbb.jp/images/products/20160413_012521_pobR6.jpg
23,"978-4860848767",蜜月ハニー,カタセミナミ,"2012-11-22",純情処女な姉と肉食系な妹の三角関係!?女子大生とレズっ娘も参戦でさらに濃厚ラブ展開!!?ヒロインたちが熱く深く求める蜜月ストーリー,"1028",https://comic.gotbb.jp/comics/separatevolume/hanny,https://comic.gotbb.jp/images/products/20160413_012319_saV9u.jpg
24,"978-4860848781",生徒会長 美月,中華なると,"2012-12-22",制服姿の潔癖・女子校生が中年男の淫罠に悶え堕ちる! 全寮制の名門女子校の学生達を「特別授業」で淫乱性奴隷に調教してしまう学園長。彼が次の標的に選んだのは、大人びた色気をまとう前生徒会長の早瀬瑠璃子と、強気で正義感溢れる現生徒会長の岸森美月!! 学園トップクラスの美少女2人を堕として汚して乱れさせる!!中華なるとの濃厚・堕淫調教コミック最新作、淫らで気持ちいい授業開始♪,"1028",https://comic.gotbb.jp/comics/separatevolume/mitsuki,https://comic.gotbb.jp/images/products/20160413_012138_Ykvrf.jpg
25,"978-4860848798",母が白衣を脱ぐとき3,横山ミチル,"2012-12-22",横山ミチルの人気コミックシリーズ第3弾!!“男”が欲しい。“女”が欲しい。“地位”が欲しい。“恋”が欲しい。清濁の欲望が交わる病院で、看護師長・朝美と医師・南雲の関係に新たな乱入者がっ!! 地位と快楽を求める女医・佐藤が南雲に接近。だが、佐藤もやがて南雲の“男”に夢中になり…。同じ頃、朝美はオナニーに走るほど、自分の中で悶える“女”を持て余し、南雲への関心が再燃してしまう! 母として清廉であった朝美が、ドロドロの欲望に堕ちていく!!,"1028",https://comic.gotbb.jp/comics/separatevolume/haha3,https://comic.gotbb.jp/images/products/20160413_011920_p88PC.jpg
26,"978-4860848804",W・TAILS CAT 2,士郎正宗,"2013-01-25",代表作「攻殻機動隊」などで国内外共に人気のクリエイター・士郎正宗がエロスに注力した淫麗画集第2弾!!エッチ系妄想が止まらない、アクティブなご令嬢シリルの妄想＆リアル(?)の痴態が今回も大展開!! 触手、軟体生物、ベランダ公開オナニー、強制身体検査などなど、過激だった前回を上回る汁まみれシーン満載♪シリル以外に、お姉様方も乱入で、精緻で淫らな美女たちの快宴を大堪能!!!!さら前巻に引き続き、カバーは豪華な両面イラスト仕様♪,"3065",https://comic.gotbb.jp/comics/separatevolume/wtails-cat-2,https://comic.gotbb.jp/images/products/20160413_011724_ILXRB.jpg
27,"978-4860848811",Holy Knight (ホーリーナイト) 02,宮崎摩耶,"2013-02-15",明かされる、リリスと魔物達の過去。魔物と敵対する組織“教会”の登場。隠された能力を覚醒させはじめた水村心太を中心に、魔と人の運命が大きなうねりを生み出し始める!かつて人間達に非道な行いをつれたリリスが、なぜ人間の心太の子を宿そうとするのか? その謎の一端が、心太の出生の秘密につながる!!宮崎摩耶のエロティック・ファンタジー、待望の第2巻登場!!,"630",https://comic.gotbb.jp/comics/separatevolume/holy-knight-02,https://comic.gotbb.jp/images/products/20160413_011559_P9rHX.jpg
28,"978-4860848842",たのしい♥B地区,宮野金太郎,"2013-03-23",B地区(ビーチク)よいとこ一度はおいで♥ プールで！ 放課後の教室で！ 公園で！ 海の家で！女の子はいつだって愛し合いたいんです♥エロかわ美少女の名手・宮野金太郎が描く明るく楽しいエッチの数々！ 連作シリーズ『いけないルームシェア』を含むバラエティ豊かな13話を収めた満足度120%の短編集!!,"1028",https://comic.gotbb.jp/comics/separatevolume/b-chiku,https://comic.gotbb.jp/images/products/20160413_011327_jbbWV.jpg
29,"978-4860848859",人妻快楽アクメ墜ち,星野竜一,"2013-04-25",「あなた許して…もう我慢できない…」あの人以外に体を許すなんて…いけないのに。輪姦・催眠・喪服・美人局…様々な状況で寝取られる女たち! 理性は拒んでも肉欲は熱く高まっていく!! 星野竜一が堕ちる美女を描く、背徳と官能の12編!!,"1028",https://comic.gotbb.jp/comics/separatevolume/hitostumaakume,https://comic.gotbb.jp/images/products/20160413_011123_EWhXW.jpg
30,"978-4860848866",牝の性,唄飛鳥,"2013-07-02",蕩けて交わる…、極上の牝。犯されることも、堕ちることも「悦び」だと知った牝たちの濃宴! 純朴なOLが、活発なギャルが、貞淑な人妻が、高貴な姫君が、淫汁を迸らせて「男の穴」になっていく!いろんなタイプの美女、美少女たちを淫蕩に描き切る、唄飛鳥の極濃エロスの最新短編集登場!!!!,"1080",https://comic.gotbb.jp/comics/separatevolume/mesunosaga,https://comic.gotbb.jp/images/products/20160413_010422_ZKIVx.jpg
31,"978-4860849163",クラスメイトビッチーズ,みつや,"2013-07-22",秘かに気になっていた同級生の京子は誰とでもアナルセックスしちゃうビッチな娘だった。だけど彼女は後ろはビッチでも前は処女らしい…。京子とのアナルセックスの日々に生徒会長に女教師、果ては学園のマドンナ2人組まで乱入しちゃう！ 次々と迫るビッチの誘惑? この学校にはビッチしか居ないのか!? みつや&坂井音太が贈るビッチだけどピュアなラブストーリー遂に単行本化！,"1028",https://comic.gotbb.jp/comics/separatevolume/c-mate,https://comic.gotbb.jp/images/products/20160413_010159_EqLoP.jpg
32,"978-4860848910",がくまん,子門竜士郎,"2013-08-02",漢の中の漢を目指す鬼界高明は入学した大学で幼馴染の涼子に出会う。漫研の部長を務める涼子は高明を入部させるために、身体を使ってエッチな勧誘をしちゃいます? そこにもう一人の幼馴染の祐希も参戦して…。いろんな可愛い女の子が大胆に乱れる、大学漫研のエッチな日常を子門竜士郎が貴方のアソコに届けます。弟の彼女に欲情してしまう兄を描いた『オトカノ』も同時収録！ ボリューム満点の一冊ッ！！,"1080",https://comic.gotbb.jp/comics/separatevolume/gakuman,https://comic.gotbb.jp/images/products/20160413_010011_MDaKB.jpg
33,"978-4860848897",戦隊淫戯,ゲドウシュウ,"2013-08-12",電マ怪人と単身戦うモモソルジャー！女幹部サバトとマイトピンクのキャットファイト! 宇宙の悪人がひしめく裏カジノで捕らえられたポリブリーチ! そして全戦隊の女性メンバーが陵辱の渦に巻き込まれた時空を超える大事件!!ヒーローマニアも思わず唸るマニアックなストーリーとエロス! 異色の作家・ゲドウシュウが放つ戦隊ヒロイン凌辱コミックがついに単行本で登場!! 淫らに乱れて身体と身体で繰り広げる白熱の変態バトルを目撃せよ!!,"1028",https://comic.gotbb.jp/comics/separatevolume/sentaiingi,https://comic.gotbb.jp/images/products/20160413_005816_QAiXi.jpg
34,"978-4860848873",MILK DIP,伊藤エイト,"2013-09-25",理事長のドラ息子に凛々しい風紀会会長が陵辱され快楽に墮ちる！ 淫欲に支配される学園を描いた連作『女子更正風紀会』の他、隣の美人お姉さんの引っ越しを手伝ったお礼に！ 憧れの同級生が自分の体操着でオナニーしてるのを見ちゃって! 旦那の不倫調査を依頼した人妻が逆に探偵に脅され！ 様々な美女が！ 美少女が！ 大迫力肉感ボディを淫らに使って、画面狭しと乱れちゃいます！ 更に単行本の為だけの描き下ろしカラー4ｐマンガも収録！ ムチエロの新鋭、伊藤エイト先生の初単行本が満を持して大登場！ ムッチリ弾けるミルキーボディにどっぷり漬かりたい！,"1080",https://comic.gotbb.jp/comics/separatevolume/milk-dip,https://comic.gotbb.jp/images/products/20160413_005316_8nqN3.jpg
35,"978-4860848941",変態姦測,ちゃんぽん雅,"2013-09-25",深夜の公園で、遊具からお尻をさらけ出す事に快感を覚えた美少女が…。高給のアルバイトに応募したら、そこはお尻を鑑賞する変態たちの社交場で…。女教師が校長室に行くと、そこには天井から突き出される無数の女子生徒のお尻があって…。ムチムチところ構わず変態的に犯され喘ぐ！ 勿論お尻だけじゃ御座いません！ 胸もマ○コも徹底的に姦察だ！ 爆尻をガッツリ掴んで奥の奥まで犯しまくれ！ 次から次へと迫る肉感ボディにもう釘付け♥ ちゃんぽん雅先生のド迫力単行本がここに推参！,"1080",https://comic.gotbb.jp/comics/separatevolume/hentaikansoku,https://comic.gotbb.jp/images/products/20160413_004952_GFx2M.jpg
36,"978-4860848934",メープルトラップ,花札さくら,"2013-09-25",極上！ 極甘のメープルトラップが貴方を誘惑！ 夫にいわれてローターを付けて生活する妻だが、それが義弟にバレて…。罰ゲームで告白した地味な女の子に、逆に弱みを握られてしまい…。エロキュートな美少女がワナにハメたり、ハメられたり♥ こんなに気持ちいいワナにハマったら、抜け出す事はもう不可能！ 表題作『メープルトラップ』のカラー描き下し6pの他、モノクロ描き下し10pを収録で大ボリューム＆大満足の一冊です☆ エロキュートだけどバッチリ淫らな女の子が甘々に蕩けちゃう！ 花札さくら先生の処女単行本が待望の発売！！,"1080",https://comic.gotbb.jp/comics/separatevolume/mapletrap,https://comic.gotbb.jp/images/products/20160413_004728_crI1R.jpg
37,"978-4860848958",性犯罪のカタルシス,くろ,"2013-10-25",女流陵辱漫画家のもとを訪ねてきた「ファン」の暴虐…！初々しい女子大生が迷い込んだ近親相姦と陵辱の迷宮…！軽い気持ちで美人局に手を出したキャバ嬢に迫るヤクザの報復…！囚われた被験者の女たちに施される、狂気の科学者による限界を超えた肉体改造…！決して真似してはいけない修羅プレイの無限地獄！！ 陵辱メーター振り切れ作家・くろが贈る衝撃の最新単行本！！,"1080",https://comic.gotbb.jp/comics/separatevolume/seihanzai,https://comic.gotbb.jp/images/products/20160413_004621_ZpCTz.jpg
38,"978-4860848965",人妻雪絵～喉腰悦落園～,中華なると,"2013-10-25",清楚で初々しい美貌と熟れた豊満な肉体を持つ人妻・雪絵。そんな彼女に惚れ込み興奮を抱いて止まない饂飩屋店主・飩作は、下劣な淫猥計画を実行！尿道開発、クリ責め、乳首吸引、アナル掘り…囚われの身となった雪絵を、飩作特製の驚異の淫具うどんが責め立てる…！！快楽調教堕ちの匠・中華なるとによる、異色の責めフェチ作品ここに登場！！,"1080",https://comic.gotbb.jp/comics/separatevolume/hitodumayukie,https://comic.gotbb.jp/images/products/20160413_004439_vPc3D.jpg
39,"978-4860848996",ミックス ラブ ジュース,大嶋亮,"2013-11-25","人気爆乳絵師・大嶋亮、渾身の作品を揃えた一冊！
街中でバイブを咥える、ファミレスで新人指導と偽り童貞を奪う、
体育倉庫で双子と３Pなどなど…エッチなミルクを欲しがる女の子達が乱れまくる!!
男を誘う小悪魔達との甘々な官能世界をご賞味あれ!!","1080",https://comic.gotbb.jp/comics/separatevolume/mixlovejuice,https://comic.gotbb.jp/images/products/20160413_003954_Yfciz.jpg
40,"978-4860849009",妻滅ぼし,カネヤマシン,"2013-11-25","交通事故で全身麻痺の身となってしまった夫の俊伸を献身的に看病する妻あずさ。

そんな二人の前に事故の加害者である北尾が現れる。

俊伸のせいで職を失ったと逆恨みをする彼は、償いとしてあずさの身体をさし出せと言い出し…

輪姦、浣腸、野外セックス、陵辱ネット中継、陰核肥大化改造…肉体も精神も徹底的に壊される人妻!!

カネヤマシンが描く絶望連鎖絵巻が遂に単行本化！この世の地獄の一部始終を見届けろ！","1080",https://comic.gotbb.jp/comics/separatevolume/tsumahoroboshi,https://comic.gotbb.jp/images/products/20160413_003547_Hfv5R.jpg
41,"978-4860848989",母が白衣を脱ぐとき 4,横山ミチル,"2013-12-27","南雲医師の女になった朝美。態度を決めてしまえば、底なしの快楽に引きずり込まれることに抵抗は無くなり、朝美は自ら腰を振り貪欲に南雲を求める“牝”の本性をさらけだしていく。それでも息子の前では母親としての態度を崩してはいないつもりだった……が!?
ゆっくりと壊れていく“母”の顔と、見え始める“牝”の顔。物語は急展開へ!!","1080",https://comic.gotbb.jp/comics/separatevolume/haha4,https://comic.gotbb.jp/images/products/20160413_003451_35c4W.jpg
42,"978-4860849016",メタモルフォーゼ ～セレブ妻の性宴～,葵ヒトリ,"2013-12-27","名門財閥家に嫁いだ橘恭子は、セレブとの付き合いや社交界になじめず、夜の生活で夫を満足させる事もできず一人悩んでいた。そこに現れた謎の女「アリサ」に底なしの快楽を味あわされるまでは……。貞淑な人妻が、裏の社交界で催される狂宴で犯され、警備の人間、執事にまで陵辱を受け、果てにはリゾート地での使用人に集団で弄ばれる！精液と罵声を浴びて恍惚の表情を浮かべ堕ちてゆくセレブな人妻の内なる欲望はどこまで拡がるのか!?
原案：山咲まさと
ゲストキャラクターデザイン：十六夜清心","1080",https://comic.gotbb.jp/comics/separatevolume/metamorphose,https://comic.gotbb.jp/images/products/20160413_002735_KVfRb.jpg
43,"978-4860849023",W寝取らせ・奥さん交換会しませんか?,星月めろん,"2014-01-25",教師との不倫に嵌り込んでいくPTA役員の人妻たち……夫の遺影を前に背徳に溺れる喪服の未亡人……そして同僚夫婦とのスワッピングパーティ……寝取らせエロスを追求する星月めろんの初単行本!!,"1080",https://comic.gotbb.jp/comics/separatevolume/w-netorase,https://comic.gotbb.jp/images/products/20160413_002611_bni2l.jpg
44,"978-4860849047",GREASEBERRIES 1,士郎正宗,"2014-01-25",巨匠・士郎正宗の最新R18画集ついに登場! 『キャノプリcomic』誌の表紙を飾ったヒロインたちの艶姿と未発表バリエーション、そして描き下ろしのイラストストーリーも収録した超豪華仕様!!,"3065",https://comic.gotbb.jp/comics/separatevolume/greaseberries-1,https://comic.gotbb.jp/images/products/20160413_002422_sSuRV.jpg
45,"978-4860849030",ハメトラレ,唄飛鳥,"2014-01-25","夫との痴態を収めたビデオをネタに服従を強要された人妻・朋美。
アナル強姦、陵辱ネット中継、そして乱交中に夫へ電話…
男たちの執拗な責めに朋美は雌奴隷へ堕し、やがて家族をも巻き込んでいく…!!
緻密かつ濃厚な筆致で魅せる唄飛鳥の陵辱長編が、240P超の大ボリュームで単行本化!!","1188",https://comic.gotbb.jp/comics/separatevolume/hametorare,https://comic.gotbb.jp/images/products/20160413_002026_hL620.jpg
46,"978-4860849061",らぶらびっつ,小倉脩一,"2014-02-28","兄が好きなツンデレ妹、喫茶店マスターに恋したバージンアイドル、ダイエットに悩む元気系彼女、先生とのハーレムHに夢中のJK集団などなど激カワでえろえろな女のコ、よりどりみどりっ♥
お待たせしました! キュートな美少女キャラで大人気の小倉脩一先生、初単行本!!","1080",https://comic.gotbb.jp/comics/separatevolume/loverabbits,https://comic.gotbb.jp/images/products/20160413_001636_F375I.jpg
47,"978-4860849115",ロードオブワルキューレ コミック・アンソロジー！,高苗京鈴,"2014-02-28","DMMゲームズの大人気ブラウザカードバトルRPG『ロードオブワルキューレ』の公認コミックアンソロジーが登場!
迫力のバトルに爆笑必至の珍道中ギャグ、そしてワルキューレたちのムフフ♥なシーンを豪華作家陣が描き下ろし!!
高苗京鈴先生による表紙イラストバージョンの『ナヴィ』カード&特別イベントをダウンロードできるID特典付き!!","916",https://comic.gotbb.jp/comics/separatevolume/low-g,https://comic.gotbb.jp/images/products/20160412_221302_lispr.jpg
48,"978-4860849054",ロードオブワルキューレ アダルト・コミックアンソロジー R18版だから最後まで...もう、騎士さまのえっち♪,平つくね ,"2014-02-28","DMMゲームズ『ロードオブワルキューレ』の公式R18版コミックアンソロジー!
成年コミックだから描ける「儀式中」のワルキューレたちの姿を人気作家陣が可憐に濃厚に熱筆♥
『comicアンスリウム』掲載作品に加え、この本だけで読める描き下ろし作品も収録!
平つくね先生による表紙イラストバージョンの『カミーラ』カード&特別イベントをダウンロードできるID特典付き!!","916",https://comic.gotbb.jp/comics/separatevolume/low-r18,https://comic.gotbb.jp/images/products/20160412_220357_KXk5y.jpg
49,"978-4860849092",いかにして母は女を解放したか,御手洗佑樹,"2014-03-25","熟れた肉体の疼きに抗えず、息子の友人と関係を持ってしまった春香。
純朴に見えた少年に脅され、乱交を強要され…
身体に快楽を刻み込まれる度に抑えていた「女」の本性が解放されていく!!
欲望に翻弄される熟女を御手洗佑樹が濃厚な筆致で描く長編、ついに単行本化!!","1080",https://comic.gotbb.jp/comics/separatevolume/ikanishitehahawa,https://comic.gotbb.jp/images/products/20160412_215942_VIxDG.jpg
50,"978-4860849085",個人撮影,七瀬真琴,"2014-03-31","ほんの小遣い稼ぎのつもりで手を出した『個人撮影』のバイト。
一対一で客に恥ずかしい姿を撮られる、それだけのつもりが…逆らえぬ状況を作り出され、心もカラダも弄ばれる少女たち!! 写真に、動画に…焼き付けられる彼女たちの痴態!!
七瀬真琴の大人気連載ついに単行本化!!","1080",https://comic.gotbb.jp/comics/separatevolume/kojinsatsuei,https://comic.gotbb.jp/images/products/20160412_215822_0L0nf.jpg
51,"978-4860849078",レイプ＆リリース,茶否,"2014-03-31","可憐美少女絵師・茶否のGOT初単行本登場!
通学電車の中で、祭りの会場で、帰宅を待ち伏せて…
いろんなシチュで美少女たちをムリヤリ犯しまくりっ!!
シリアスストーリーもコミカルギャグも!
ハード陵辱もソフトな強引プレイも!
バラエティ豊かなレイプを取り揃えた大満足の1冊!!","1080",https://comic.gotbb.jp/comics/separatevolume/rapeandrelease,https://comic.gotbb.jp/images/products/20160412_215644_K0mcs.jpg
