"ISBN","FORMAT","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL","QUOTE","EH"
"9784814800551",A5,非処女リスト,宮野金太郎,"20171125","『comicアンスリウム』が誇るへんたいっ娘の名匠・宮野金太郎の
高ヘンタイ満足度単行本、第5弾登場!!

放課後、校舎の廊下で見つけた謎の黒い紙…
それはクラスの女子の名前と彼女たちが処女か非処女かが記載されたリストだった! 
表題作「非処女リスト」ほか
ぽっちゃりヒロインやヤリ手のセールスレディ、実はドMなお局美女などミダラに入り乱れ…!",1080,https://comic.gotbb.jp/comics/separatevolume/hisyojyolist,https://comic.gotbb.jp/images/products/20171115_193323_BpR0E.jpg,"",""
"9784814800599",A5,キズモノオトメ,りょう,"20171130","『COMIC E×E』の異才・りょうの衝撃連載、ついに単行本化!!
このエロ漫画がひどい! オトナ部門第1位!!

処女に己の理想を求め続ける、悲しき宿命の漢・鷹(よう)。
進学を機に住み始めたアパート・さえずり荘で過ごす麗しき“オトメ達”との
奇妙な同居生活の果てに彼が辿り着く残酷なまでの真実とは…!?
業界驚嘆の”震”感覚ラブストーリーを見逃すな!!",1080,https://comic.gotbb.jp/comics/separatevolume/kizumonootome,https://comic.gotbb.jp/images/products/20171110_215908_wwAYN.jpg,"",""
"9784814800582",A5,アネスリウム,音音,"20171130","『comicアンスリウム』の姉エロマスター・音音が贈る
あねコン必見な一冊♪

褐色肌麗しいビッチ姉、ツンデレなポニーテール姉、ボーイッシュで水着跡エロスの姉、
調教大好き女王様キャラな姉、オナニー大好きド変態なメガネ姉…etc.
あんな姉、こんな姉との姉弟セックスがたっぷり!!",1188,https://comic.gotbb.jp/comics/separatevolume/anethurium,https://comic.gotbb.jp/images/products/20171110_215213_ZJCxh.jpg,"",""
"9784814800650",A5,童貞キラーな妹 ～ビッチ系巨乳ギャルにヤられ放題～,上田リエコ,"20171225","『コミックグレープ』のキュートヒロイン絵師・上田リエコが描く
どエロで純情な妹たちが大集合!!

DT(童貞)・即・逆レイプ!!
黒ギャル妹も白ギャル妹もメイド妹もメガネ妹もインラン妹も…
みーんなお兄ちゃんの童貞を狙ってるんです♪
ナース系黒ギャル妹の描き下ろし漫画も収録の大満足妹作品集!!",1080,https://comic.gotbb.jp/comics/separatevolume/DTkiller,https://comic.gotbb.jp/images/products/20171205_191439_fQdWM.jpg,"",""
"9784814800643",A5,イノセント ポルノ,桃之助,"20171225","『comicアンスリウム』の可憐女子ラバー・桃之助、GOTでの4thコミックスが登場!!

「はじめてなのに…すっごく気持ちいい…」
オナニーしまくりな淫乱美少女や
隣に住むつるぺた幼馴染、超積極的なメガネッ娘
巨乳でエッチな義理の娘、元気な褐色サッカー少女 etc…
無垢な彼女達の激しめセックス盛りだくさん♪",1080,https://comic.gotbb.jp/comics/separatevolume/innocentporno,https://comic.gotbb.jp/images/products/20171205_190835_hhbAE.jpg,"",""
"9784814800629",A5,ふにちちている,かいづか,"20171225","『comicアンスリウム』屈指のやわらか巨乳マイスター・かいづか、GOTコミックス第4弾！！！

助けられた恩を返すため、脱ぎたてパンツを手に現れた美少女・鶴野さん。絶対の意志で恩を返そうとする彼女の行動は、パンツに止まらず腫れ上がった男の下半身にっ!!(鶴野さんはとにかく恩を返したい。)
ツンツンな態度から「イバラ姫」と呼ばれる女の子が放課後の教室で居眠り。可愛い彼女を起こすのは、王子様のキスならぬ同級生の逆フェラ!?(眠り姫のヒメゴト)
などなどどこかで聞いたことがあるけど、実はまったく関係なくて、とにかく女の子たちがエロくて可愛くて、柔らかおっぱいとか美尻とかいっぱい詰まったお話しです!
単行本描き下ろし短編も収録!!",1080,https://comic.gotbb.jp/comics/separatevolume/funichichitale,https://comic.gotbb.jp/images/products/20171205_184154_AhhXY.jpg,"",""
"9784814800605",A5,きざし,由浦カズヤ,"20171227","『comicアンスリウム』で淫らに堕ちる艶やかな姿を描かせたら当代随一の由浦カズヤによる
超人気ネトリシリーズ、遂に単行本化!!

今までとは違う何かが始まるそんな予感がしていたーー
大学のサークルで高校時代憧れていたヒナコと再会した山田。
これからの学生生活への期待を膨らませるも、彼女は遊び人の部長によって手篭めにされてしまっていた…。「本当に好きだったら…奪っちゃえばいいんだよ…」
落胆する山田に女子部員の鑓水が囁いた言葉をきっかけに、
数多の女を巻き込む愛情と肉欲のドラマが幕を開けるーー！",1188,https://comic.gotbb.jp/comics/separatevolume/kizashi,https://comic.gotbb.jp/images/products/20171211_152438_AVnw3.jpg,"",""
"9784814800674",A5,私が3年間されたコト。,片瀬蒼子,"20171227","3年間、通学電車の中で名も知らない男にHに開発されちゃう怜香と、
5年間、寝ている間に兄にSEX大好きにされちゃった妹・晴菜。
じっくり時間をかけて開発されている女の子達の艶姿を丁寧に描いた
サークル『空色にゃんにゃん』の大人気CG集シリーズをフルカラーコミック化！
本作品のみの描き下ろし作品も含めた、全208ページの大ボリュームでお贈りする
大満足の一冊が登場です!!",1620,https://comic.gotbb.jp/comics/separatevolume/watashiga3nenkan,https://comic.gotbb.jp/images/products/20171205_193156_AiK8l.jpg,"",""
"9784814800667",A5,絶対きみとセックスするから。,多門結之,"20171227","『COMIC E×E』の熱々ラブストーリーテラー・多門結之、待望の初成年向け単行本がついに爆誕！
今回は260P超という大ボリュームでお届け！！！

おさななじみの姉妹との3Pや身長差姉弟のラブラブSEX！褐色メイドのご奉仕プレイまで！
多種多様のエッチでかわいい美少女が盛り沢山！
アツ〜い珠玉の11作品をご堪能ください！",1188,https://comic.gotbb.jp/comics/separatevolume/zettaikimitosex,https://comic.gotbb.jp/images/products/20171205_191913_AfolM.jpg,"",""
"9784814800698",A5,ハメっこ3Peace!!!,けものの★,"20180125","『comicアンスリウム』のヤリテンション↗↗な実力派！けものの★最新単行本！
女２：男1！3Pエッチの決定版！！！

久しぶりに再会した恋人は色々おっきく成長して…って鬼っ娘！？
彼女の妹も母親も巻き込んで、デッカい愛が超ミッチリ！！！
肉厚イチャラブな『大和グランデ』シリーズを始め、
W黒ギャルの汗濡れハメ比べ♪ツルペタ妹が巨乳彼女とH勝負♪
マジメ&お気楽姉妹と甘々SEX♪こじらせバニーJKの強引H♪

個性派エロ女子大大大集合でぜ〜んぶ3Pエッチ淫れきり♪",1080,https://comic.gotbb.jp/comics/separatevolume/hamekko3peace,https://comic.gotbb.jp/images/products/20180115_175051_n67h8.jpg,"",""
"9784814800636",A5,いろづきおとめ,サガノユウジ,"20180131","『comicアンスリウム』のやわとろエロ美少女の俊英！サガノユウジ超待望の初単行本！
フルカラー32pを含む全14作品を完全収録！

美巨乳メイドをご奉仕オナホに性教育♪
保健室の先生が可愛い男の子を生診察♪
グータラお姉ちゃんに流されお風呂H♪
無垢な従妹と二人だけのとろける戯れ♪
…他にも恥ずかしいこと大好きな女子が盛りだくさん♪

甘々なイチャラブも、しっとりとした情欲も、激しい凌辱も。
色とりどりのヒロインがキモチイイで彩られる！",1150,https://comic.gotbb.jp/comics/separatevolume/irodukiotome,https://comic.gotbb.jp/images/products/20180115_180042_X1zdH.jpg,"",""
"9784814800704",A5,眠らされ犯された巨乳未亡人,葵ヒトリ,"20180131","『コミックマグナム』の人妻快楽堕ちマスター、
葵ヒトリによる入魂の最新刊が登場!!

年下の男に寝取られるキャリアウーマン妻、
義父との不貞をなしくずしに受け入れる昼下がり妻、
厳格な義父に道具責めされる 貞淑な妻･･･etc.

あの手この手で嬲り尽くされ、
牝堕ちする美熟妻をフィーチャーした背徳単行本！",1080,https://comic.gotbb.jp/comics/separatevolume/nemurasareokasareta,https://comic.gotbb.jp/images/products/20180115_175640_13W9S.jpg,"",""
"9784814800711",A5,相姦のレプリカ(2),御手洗佑樹,"20180210","『コミックマグナム』の美熟母マイスター・御手洗佑樹が描く
近親相姦をめぐるねじれた愛欲のドラマ、待望の第2巻が発売! ! ! 

女優として活躍する美しい母・響子に対し、禁じられた感情を抱く息子の優星。
そんな優星の想いを知り、自ら「響子」に変身して彼の欲望を受け止める叔母の真弓。
そしてついに真弓はママ役をやめ、優星を本物の響子とセックスさせるように仕向け始める…!",1080,https://comic.gotbb.jp/comics/separatevolume/soukannoreplica2,https://comic.gotbb.jp/images/products/20180201_165252_cq4qW.jpg,"",""
"9784814800735",A5,いけないことしたい,majoccoid,"20180224","『COMIC E×E』で大活躍中♪ majoccoiod先生のGOT初単行本がついに発売!!

恋に一生懸命な女の子たちの思春期はカクシゴトでいっぱい♪
幸せな時も落ち込んじゃう時も大好きなキミ次第だから、
育ち盛りの好奇心でキミと一緒にイケナイコトをしたいのです。
描き下ろしフルカラーショートコミックを含む
ふくらみかけの曲線に魔法が宿る全10編を収録。
今夜はあなたと一緒に寝ても、いいですか…？",1080,https://comic.gotbb.jp/comics/separatevolume/ikenaikotoshitai,https://comic.gotbb.jp/images/products/20180209_202943_3RRWE.jpg,"",""
"9784814800728",A5,花園ノ雌奴隷,肉そうきゅー。,"20180224","『コミックグレープ』の催淫陵辱ファンタジスタ・肉そうきゅー。が奏でる奴隷調教レイプ連載ついに単行本化!!

由緒正しきお嬢様学園を舞台に、冴えない中年事務員が催眠レイプで人生逆転ハーレムドリーム!!
真面目な優等生、清楚なシスター、生意気なギャル、そして学園の頂点である生徒会長まで…

単行本だけのスペシャル描き下ろしカラー漫画収録!!",1080,https://comic.gotbb.jp/comics/separatevolume/hanazononomesudorei,https://comic.gotbb.jp/images/products/20180209_184502_vCcsU.jpg,"",""
"9784814800742",A5,L・E・D！～りっぱにえろくだせました！～,発狂大往生,"20180224","『COMIC E×E』の鬼才・発狂大往生がお贈りする待望の処女単行本がついに発売!!!
こゆ〜いヒロイン達のエロ臭むんむんな痴態が咲き乱れ！
勝ち気な女生徒会長のあくなき欲望♪ 長身コンプレックスのお姉ちゃんの前髪の下の素顔？
風邪を引いた男の子にセックスを求める腐女子な幼馴染み☆狂暴娘の知られちゃいけない秘密に迫る！等々… 
シコうの短編9作品をお楽しみください!",1080,https://comic.gotbb.jp/comics/separatevolume/LED,https://comic.gotbb.jp/images/products/20180209_175809_v1OAD.jpg,"",""
"9784814800759",A5,欲情コンピレーション～今犯れる即パコ女たち～,ジョールボイント,"20180228","DMM同人.R18で大人気のサークル
「ジョールボイント」のCG集を完全コミック化！
180p超で贈る濃厚フルカラー！

人妻不倫サークルでハメてハマる『人妻ンション』シリーズを始め、
人口減少を防ぐ為、子作り相性のイイ男女はその場で即種付け！
jKもOLも人妻も。その街ではどんな女でも金次第でヤリ放題！
自分だけが女を孕ませられる世界で、実験と称して中出し三昧！
他、全チ○ポ歓喜のドスケベ美女&シチュエーション満載！
アナタの好きなアナ。ハメてキめて♪",1620,https://comic.gotbb.jp/comics/separatevolume/yokujyocompilation,https://comic.gotbb.jp/images/products/20180209_233501_zWx2t.jpg,"",""
"9784814800681",B5,Master_Piece (マスターピース),ななお,"20180228","『COMIC E×E』の麒麟児・ななおの処女単行本『Master_Piece』が遂に発売!!
大判B5サイズで製作された本書は120ページを超えるフルカラー作品に加え、
描き下ろし+大幅加筆修正を含む、美麗で濃密エロス満載の全15作品!!
更にはファン垂涎、過去に雑誌掲載されたピンナップや色紙などの販促イラストも完全収録。
著者の全ての欠片を集めた、まさに”傑作”の名にふさわしい本書を堪能あれ——。",2138,https://comic.gotbb.jp/comics/separatevolume/masterpiece_box,https://comic.gotbb.jp/images/products/20180209_185414_cIAs9.jpg,Limited BOX,""
"9784814800766",A5,フラれた彼女とよりを戻した理由,板場広し,"20180228","『comicアンスリウム』の信頼と実績のどエロマスター・板場広しが贈る
まだまだ足りない欲しがりっ娘な濃厚どエロJK尽くし!!

まだキスしかしていない大好きな彼女に
「好きな人ができた」と言われ、振られてしまった俺…。
しかし、その理由は俺がなかなか彼女とHをしないからだった——!!
淫乱処女ビッチな彼女を逆ネトリ!!ほか
性欲が溜まりすぎて爆発しちゃう幼馴染彼女や
恥ずかしくて巨乳を隠すクールデレ系彼女などなど
彼女たちの激しくてどエロな10話を収録！！",1080,https://comic.gotbb.jp/comics/separatevolume/furaretakanojyo,https://comic.gotbb.jp/images/products/20180209_184902_Ff3n9.jpg,"",""
"9784814800780",A5,学園の長い午後,あしもと☆よいか,"20180324","『comicアンスリウム』の美少女凌辱マイスター・あしもと☆よいかが贈る
学園を舞台とした表題連作を含む快楽堕ち作品集!!

「こんなにヒドいことされて…なのに、欲しいっ!!」
名門校・載舟学園を舞台に、純朴な後輩女子から強気な委員会幹部、
果ては教師や生徒会長まで…多彩なヒロインたちが凌辱され、
快楽に目覚めていくシリーズ連載『学園の長い午後』をはじめ
気弱な爆乳OL・対照的な姉妹・大学デビュー女子など
性癖を刺激する女子たちが乱れる短編群も収録!",1080,https://comic.gotbb.jp/comics/separatevolume/gakuennonagaigogo,https://comic.gotbb.jp/images/products/20180312_204004_i7kbq.jpg,"",""
"9784814800773",A5,魔剣の姫士,無望菜志,"20180324","『COMIC E×E』のラブエロ触手マスター・無望菜志による
姫×魔剣の触手エロイックファンタジーシリーズがついに単行本化!!

人間はもちろん、褐色エルフに、つるぺたドワーフ…etc。
快楽に悶え、乱れる純血の姫たちとの人知を超えた濃厚プレイが盛りだくさん♥
加筆修正に加え、単行本だけの完全書き下ろし濃厚アフターストーリーも収録した、至高の一冊を見逃すな!!",1080,https://comic.gotbb.jp/comics/separatevolume/makennokishi,https://comic.gotbb.jp/images/products/20180312_203715_VI16N.jpg,"",""
"9784814800803",A5,PIECES(ピースィズ),ここのき奈緒,"20180331","『COMIC E×E』でも大人気執筆中! ベテラン・ここのき奈緒氏の妊婦愛が
ぎゅっと濃縮された最新コミックスが登場!!

胎に子を宿し、母となる準備を始める女達。
安定期に入ったその身は、久方ぶりの雄を求め
淫らな牝の本能を呼び起こす。
臨月間近のボテ腹揺らし、母乳は絶頂と共に吹きまくる…!",1188,https://comic.gotbb.jp/comics/separatevolume/pieces,https://comic.gotbb.jp/images/products/20180312_204634_HAgRf.jpg,"",""
"9784814800797",A5,雌力(メスリョク),Clone人間,"20180331","『コミックマグナム』の肉感美熟女の名匠・Clone人間が贈る濃淫作品集!!

客として訪れた元恋人に対し欲情を抑えきれぬ旅館の女将…
隠れた趣味であるエロコスプレを教え子に見つかってしまった女教師…
営業成績次第でどんなこともヤラせてくれる美人上司…
野球部員たちを肉体で応援するママさんチアグループ…
ムチムチボディの美熟女たちが快楽にその美身を震えさせる!!
単行本だけの描き下ろし16ページ作品『アライアンス ご優待』も収録、さらに全作品大幅加筆!!",1080,https://comic.gotbb.jp/comics/separatevolume/mesuryoku,https://comic.gotbb.jp/images/products/20180312_204349_HwKBo.jpg,"",""
"9784814800827",A5,汝隣人と愛せよ,畠山桃哉,"20180424","『コミックマグナム』きっての美熟女甘エロ絵師・畠山桃哉が描く
とろけセックス満載の最新作品集!!

淫靡な変態お姉様…美熟した欲求不満妻…恋焦がれた実母…
ご近所の艶女たちとの親密な裸のお付き合いが満載♪",1080,https://comic.gotbb.jp/comics/separatevolume/rinjintoaiseyo,https://comic.gotbb.jp/images/products/20180405_180438_Ph02c.jpg,"",""
"9784814800810",A5,Alternative Friends ~淫テリビッチのおま◯こ三昧な性春~,あちゅむち,"20180424","『コミックグレープ』の淫ギャルマスター・あちゅむちによる黒ギャルJK搾精連載
待望の単行本化!

学園一のキモヲタ・一也はひょんなことから学園一の才女で黒ギャルの桐とセックスしてしまう…!
それ以来、自宅に押しかけられ強引に迫られたり、野外で援交セックスに参加させられたりと桐に振り回されっぱなしの日々に!
黒ギャルとキモヲタの奇妙な関係の結末は!? 単行本だけの描き下ろし漫画も収録!!",1080,https://comic.gotbb.jp/comics/separatevolume/AlternativeFriends,https://comic.gotbb.jp/images/products/20180405_175922_25aCO.jpg,"",""
"9784814800834",A5,おばさんの肉体が気持ち良過ぎるから〜ボクのおばさんは超名器だった〜,黒猫スミス,"20180428","5年ぶりに会った叔母は、思春期の甥にはオンナとして映っていた…。
「オレ、恭子おばさんと子供作りたい！」
家族の目を盗んでヤリまくり！溜まった精子、全部母の妹に大量射精!!
電子コミック累計100万ダウンロード突破の大人気フルカラー作品を
240ページ超の特大ボリュームで完全書籍化！
さらに書籍版限定の描き下ろしエピソードも10P収録！",1620,https://comic.gotbb.jp/comics/separatevolume/obasannonikutai,https://comic.gotbb.jp/images/products/20180405_181228_URVxq.jpg,"",""
"9784814800841",A5,どの穴でも気持ちいい♥,ジョン・K・ペー太,"20180428","『コミックマグナム』で可愛すぎキャラを苛烈すぎプレイで突っ走らせる
ジョン・K・ペー太の最新コミックス爆誕!!

水泳部の先輩、マンションの人妻、怖い女上司、凶暴な幼馴染…
みんな膣奥までいろいろ入れられちゃって絶頂♪
ぜ〜んぶ受け止めてどの穴でも気持ちよくなっちゃうイキまくりヒロイン大盛りの一冊!",1080,https://comic.gotbb.jp/comics/separatevolume/donoanademo,https://comic.gotbb.jp/images/products/20180405_180957_39LnQ.jpg,"",""
"9784814800858",A5,下のおくちで ちゅっ♥ちゅ♥しよ,丸居まる,"20180428","『comicアンスリウム』のハーレムマスター・丸居まるが描く、ぷるっぷるの女の子いっぱい!!

「私達が責任とってあげるから♪」
ある日突然、スカートが見えなくなる、奇病「スカートロス」スカートフェチの男の子にとっては致命的な事態っ! 
しかもスカートの下に女子たちが穿いてるのは、その可愛さに反した「がっかりパンツ」だった…。
自分の悲運を嘆く男の子だったが、真実を知った女の子たちが!?
4人の女の子たちに愛される「チラリズムの終わり」を初め
今回も女の子がギュ〜と詰め!!
同級生、教え子、ギャル、姉、妹、姉の友人、隠された島の処女たちに女神様まで!! みんな膣中が大好き!!!!!!
描き下ろしカラーコミックも収録♪",1080,https://comic.gotbb.jp/comics/separatevolume/shitanookuchi,https://comic.gotbb.jp/images/products/20180405_164227_JBQjK.jpg,"",""
"9784814800865",A4,アマカノ＋(プラス) ビジュアルファンブック,ピロ水,"20180525","【アマカノ】【アマカノ～Second Season～】に続く、
ピロ水氏の魅力が凝縮された
ビジュアルファンブック第3弾が遂に発売決定!!

今回も秘蔵ラフやスタッフインタビュー、
ゲームシナリオ担当:龍岳来氏の完全書き下ろしショートストーリーなど
注目コンテンツを余さず収録!!

皆様お楽しみのカバーイラストは、今回もお約束の
アマカノシリーズのビジュアル担当:ピロ水氏渾身の超美麗描き下ろしイラストを
全面展開した《超パノラマワイド仕様》で感涙必至★

収録CG素材も全て”ギ・リ・ギ・リのアダルトコミック仕様""となっており、
アマカノシリーズの特徴である《極上の美しさと濃厚エロス》をたっぷり凝縮した一冊です★",3400,https://comic.gotbb.jp/comics/separatevolume/amakanoplus,https://comic.gotbb.jp/images/products/20180509_184712_3n1qd.jpg,"",""
"9784814800896",A5,赤い糸が繋がるあなたとキスがしたい。,カスガソウイチ,"20180531","『comicアンスリウム』でKISSの伝道師・カスガソウイチが贈る、
全イチャラブ好き待望のLOVE＆SWEET満タン1stコミックス!!

キミのはにかむ唇がオレと触れ合ったその瞬間…世界には二人だけしか存在しなかった──。
「好き」の気持ち余すことなく伝わる、甘く気持ちいい11編の恋物語。",1080,https://comic.gotbb.jp/comics/separatevolume/akaiito,https://comic.gotbb.jp/images/products/20180510_203212_s3FuR.jpg,"",""
"9784814800889",A5,愛嬢の淫辱エルフ,一弘,"20180531","『comicアンスリウム』で恥辱の限りを尽くす異彩・一弘による、
待望のGOT1st.コミックが堂々登場！

人間にNTR調教を受けて快楽堕ちする女エルフに、
輪姦の果てに親子揃ってアへ顔晒す母娘エルフ、
そして大人気オリジナル同人誌「淫乱エルフ」シリーズを収録した
エルフの異種姦エクスタシーが盛りだくさんの短編集!!

超肉厚230P超でお届けする、
ファンタジー×ハードコアSEX最高峰の一冊を見逃すな!!",1080,https://comic.gotbb.jp/comics/separatevolume/aijyonoinjyokuelf,https://comic.gotbb.jp/images/products/20180510_200521_bqdSd.jpg,"",""
"9784814800902",A5,不屈のペロリスト,無望菜志,"20180531","『COMIC E×E』で大絶賛活躍中！
「魔剣の姫士」の名手・無望菜志が贈る、GOT 2ndコミックスが早くも登場!!

生真面目委員長との濃密ペロペロプレイ、
従順妹と純愛SM調教、ツンデレ眼鏡っ娘の発情触手Hなどなど…
美少女たちの胸(スミ)から足(スミ)まで味わい尽くす、
ヘンタイ×かわいいプレイが満載な一冊です♥︎",1080,https://comic.gotbb.jp/comics/separatevolume/perorist,https://comic.gotbb.jp/images/products/20180509_191727_LW8Z2.jpg,"",""
"4538806029872",A5,コイナカplus　Limited Edition,らんち,"20180531","膣内射精にこだわった作品の数々で話題となった
らんちの唯一の単行本『コイナカ-恋膣-』に幻の7作品を新たにPlus収録して登場‼

小声ながらも魅惑的な美声を耳元でささやく文芸少女、
伴侶の女性恐怖症さえ飛び越えて精一杯に尽くす新婦、
大好きな彼の為に日々、女を磨き続けてきた女の子など、
魅力的なヒロイン達とココロもカラダも蕩け合う濃蜜な日々の想い出ーー。

総340ページの大ボリュームでお贈りする、
絡み合い、求め合うコイビト達の至極の一冊です。

さらに-Limited Edition-では、
大胆にして濃厚エロスなイラストの数々を収録した
ここでしか手に入らないミニ画集小冊子を、
描き下ろしスペシャルボックスに収めた特別版となっております。

※本書は株式会社コアマガジンより2012年4月に発行されました
『コイナカ -恋膣-』に新規作品を追加しました書籍となります。
※収録されている単行本の内容は『コイナカplus 通常版』と同様です。",2689,https://comic.gotbb.jp/comics/separatevolume/koinakaplus_limited,https://comic.gotbb.jp/images/products/20180509_190717_ajNSy.jpg,"",""
"9784814800919",A5,コイナカplus,らんち,"20180531","膣内射精にこだわった作品の数々で話題となった
らんちの唯一の単行本『コイナカ-恋膣-』に幻の7作品を新たにPlus収録して登場‼

小声ながらも魅惑的な美声を耳元でささやく文芸少女、
伴侶の女性恐怖症さえ飛び越えて精一杯に尽くす新婦、
大好きな彼の為に日々、女を磨き続けてきた女の子など、
魅力的なヒロイン達とココロもカラダも蕩け合う濃蜜な日々の想い出ーー。

総340ページの大ボリュームでお贈りする、
絡み合い、求め合うコイビト達の至極の一冊です。

※本書は株式会社コアマガジンより2012年4月に発行されました
『コイナカ -恋膣-』に新規作品を追加しました書籍となります。",1825,https://comic.gotbb.jp/comics/separatevolume/koinakaplus,https://comic.gotbb.jp/images/products/20180509_190235_zEkI9.jpg,"",""
"9784814800933",A5,ヒメゴトラヴァーズ～僕得女子寮管理人ハーレムライフ～,オレイロ,"20180625","アイドル・グラドル・モデル・女優…純情派からビッチまでいただきまくり!
各種電子コミックサイトで大人気を博した“草食系男子が女子寮でヤリまくっちゃう連載”が
待望のコミックス化!!",1080,https://comic.gotbb.jp/comics/separatevolume/himegotolovers,https://comic.gotbb.jp/images/products/20180612_001413_34nI8.jpg,"",""
"9784814800940",A5,日常ビッチ性体観察,山本やみー,"20180625","『コミックグレープ』の淫乳ソムリエ・山本やみー
待望の処女作品集!

学園3P・童貞つまみ喰い・ハメ撮りOL
淫ら人妻•寝取られ若妻・足コキ姉…
歪な日常の中で変態性に目覚め、牝化する女の性体を暴き出す！",1080,https://comic.gotbb.jp/comics/separatevolume/bitchkansatsu,https://comic.gotbb.jp/images/products/20180607_235622_r7a7I.jpg,"",""
"9784814800988",B6,Avalon~bitter~,切符,"20180625","【Avalon bitter 幸福を望む百合アンソロジー】

さあ刻みましょう わたしたちだけの苦く歪な恋(のろい)を

百合専門レーベル girls×gardenより、初のアンソロジーコミックが登場！
一般誌・成年誌の垣根を越え集まった気鋭の作家陣が描く、
苦く儚い女性同士の”幸福な関係性”の全てがここに——。

【執筆作家】
切符／tonito／おしおしお／彩社長／いとう／消火器／須藤佑実／滝島朝香／猫村／日吉ハナ／みかん氏／ヨドカワ",961,https://comic.gotbb.jp/comics/separatevolume/avalon_bitter,https://comic.gotbb.jp/images/products/20180604_221337_LSiAN.jpg,"",""
"9784814800971",B6,Avalon,切符,"20180625","【Avalon 幸福を紡ぐ百合アンソロジー】
向かう未来(さき)はひとつだけ あなたとふたり、いつまでも

百合専門レーベル girls×gardenより、初のアンソロジーコミックが登場！
一般誌・成年誌の垣根を越え集まった気鋭の作家陣が描く、
きらめき色づく女性同士の”幸福な関係性”の全てがここに——。

【執筆作家】
切符／tonito／文尾文／あさみ／くもすずめ／玄鉄絢／桜庭友紀／須藤佑実／鳩春／ヨドカワ／ヨルモ",961,https://comic.gotbb.jp/comics/separatevolume/avalon,https://comic.gotbb.jp/images/products/20180604_220259_goKZS.jpg,"",""
"9784814800964",A5,浮気アクメ,鳥莉蒸師,"20180630","『comicアンスリウム』でも熱筆を振るう
エロティックストーリーテラー・鳥莉蒸師のGOT初単行本！

突然連絡してきた若妻元カノが何のためらいもなくホテルに誘う…
妻が夫に内緒で乱行クラブの見知らぬ男たちに身体を晒す…
二人の美人妻が昼間からお互いの秘所を貪る…
ヤリマンギャルによる筆下ろし…ひと夏のミステリアスな秘め事…
レズカップルとふたなりの3P…などなど
数々の濃厚シチュエーションを詰め込んだ読み応え満点の一冊!!",1080,https://comic.gotbb.jp/comics/separatevolume/uwakiacme,https://comic.gotbb.jp/images/products/20180612_185836_BuUeM.jpg,"",""
"9784814800872",A5,もてあそびつくし,ミサキカホ。,"20180630","『comicアンスリウム』発！ハメ好き美少女の逸材！
ミサキカホ。待望の処女単行本！

美脚な優等生が先生を逆性調教♪
不真面目ギャルとセックス実習♪
小悪魔妹に弄られ誘惑セックス♪
ヤリマン先輩にヤられたい放題♪
世話好きお姉ちゃんのナマ管理♪
他にもいっぱい攻め系女子とホンキ射精♪

たっぷり焦らされ弄られ搾られるて
恥ずかしいくらいにイかされる！",1080,https://comic.gotbb.jp/comics/separatevolume/moteasobitsukushi,https://comic.gotbb.jp/images/products/20180607_231018_Fai9O.jpg,"",""
"9784814800957",A5,艶事に染まる,越山弱衰,"20180630","『comicアンスリウム』が贈る美熟女快楽の超新鋭！
越山弱衰、渾身の初単行本！

妻でもなく母でもなく彼女でもなく。
ただのオンナとして堕ちる悦び。

息子の雌に堕とされる貞淑な義母…
彼氏の為チャラ男に抱かれる彼女…
淫猥教師にハメられる勝気な母親…
雄に屈服し寝取られる憧れの先生…
etc.

女は本能のまま自ら腰を振り動かす。
愛情を手放し欲情にハマる身体が入り淫れる！",1080,https://comic.gotbb.jp/comics/separatevolume/enjinisomaru,https://comic.gotbb.jp/images/products/20180607_230103_flYBR.jpg,"",""
"9784814801015",B4変形,GREASEBERRIES 3,士郎正宗,"20180725","士郎正宗のフルカラー画集、『グリスベリズ』シリーズ第3弾が登場!!!!
100ページ超のボリュームの中身は、大量ページの濃艶イラスト・ストーリー&未公開イラスト!恒例となったカバー裏の秘蔵ラフ画とメッセージももちろん収録!!",3100,https://comic.gotbb.jp/comics/separatevolume/greaseberries-3,https://comic.gotbb.jp/images/products/20180712_230734_xXX8C.jpg,"",""
"9784814801022",A5,下劣にお淑やか,空想,"20180725","『コミックグレープ』の苛烈エロスの奇才・空想が贈る
完堕ち淑女エロスのバイブル登場!!

大豪邸で繰り広げられる遺産相続陵辱連載『高く麗しきその城で』をはじめ
OLを時間停止レイプ・ギャンブラー娘を輪姦・爆乳後輩娘の逆寝取りなどなど
一癖も二癖もあるシチュエーションで淫乱ヒロインたちが濡れハマる作品が満載!

『高く麗しきその城で』
描き下ろしアフターエピソードも収録!!",1080,https://comic.gotbb.jp/comics/separatevolume/geretsu,https://comic.gotbb.jp/images/products/20180713_182631_Hco0M.jpg,"",""
